gene,Bergmann glial cell,astrocyte,central nervous system macrophage,endothelial cell,fibroblast,leukocyte,neuron,oligodendrocyte,oligodendrocyte precursor cell,pericyte,vascular associated smooth muscle cell
TBX15,0.0,0.0,0.0,0.0,0.7632930124452024,0.0,0.0,0.0,0.0,0.4466759945496739,0.6918423388533301
CLIC6,0.0,0.0,0.0,0.0,0.9537757601802939,0.0,0.0,0.0,0.3688367834522527,0.0,0.0
AL162231.2,0.20877452197862656,0.45543062684124,0.0,0.0,0.16089007620395065,0.0,0.0,0.0,0.0,0.07061649505829971,0.0
AL121658,0.20470689593898866,0.0893170782272979,0.0,0.0,0.3899478351082116,0.0,0.0,0.19639638576276575,0.12178825185828696,0.0,0.0
AFAP1L1,0.0,0.0,0.0,0.7749972830817782,0.4060488031769349,0.0,0.0,0.0,0.0,0.0,0.0
ILDR2,0.4931095937818044,0.0,0.0,0.0,0.2610679537708726,0.0,0.0,0.020129043984005817,0.7620571400675884,0.0,0.0
ANKRD62,0.0,0.0,0.015023721665788086,0.0,0.6343569066139688,0.0,0.0,0.0,0.0,0.0,0.0
MEOX2,0.0,0.0,0.0,0.0,0.8570684954663637,0.0,0.0,0.0,0.08236370920039594,0.0,0.0
ITGA10,0.0,0.0,0.0,0.056,0.5466875377569638,0.0,0.02650382186773014,0.0,0.0,0.693923049759387,0.0
ENDOU,0.19572457650240896,0.6265693668057746,0.0,0.0,0.25752341243920884,0.0,0.0,0.10481162269110551,0.05447189097103918,0.0,0.0
AL590683,0.0,0.0,0.0,0.0,0.08220338983050847,0.0,0.24648381378962686,0.0,0.0,0.0,0.0
TMOD1,0.0,0.0,0.0,0.0,0.12420765027322404,0.0,0.07294782319707543,0.0,0.0,0.0,0.261212857126591
LINC01833,0.251426273265927,0.0,0.0,0.0,0.39038375858447827,0.8240343286447369,0.0,0.0,0.0,0.0,0.0
FOXO1,0.38931370257591835,0.3993505875299375,0.3238508887792265,0.4589906170435073,0.3381439512107245,0.3960937339976689,0.0,0.4127954910895414,0.3033610706654884,0.027005591164752502,0.15526806389575729
TCF19,0.0,0.0,0.0,0.0,0.06627118644067796,0.0,0.13833499501495514,0.0,0.0,0.13889763779527559,0.0
AC007091,0.0,0.0,0.0,0.0,0.9479279904916588,0.0,0.0,0.0,0.0,0.0,0.0
TMEM30B,0.0,0.0,0.0,0.0,0.7096730751763213,0.0,0.0,0.0,0.0522572402044293,0.8281137507238782,0.0
FBN2,0.0,0.7969790968952036,0.0,0.0,0.19942715953911477,0.0,0.0,0.0,0.41439310806588636,0.0,0.0
PTPN3,0.0,0.3475443023724979,0.0,0.0,0.0,0.0,0.1458125623130608,0.0,0.0,0.0,0.0
PARP3,0.10763700233782561,0.3714714163648002,0.0,0.060333333333333336,0.10944400261873272,0.0,0.0,0.15742315264450252,0.05839011925042589,0.0,0.0
ANXA2,0.41866399817703764,0.2583250638128417,0.1862677990427788,0.41111035758323056,0.6074959466762746,0.28582420674920894,0.0,0.0,0.23791714721847546,0.44855720014915146,0.0
SAP30L-AS1,0.25746543580925546,0.002468265162200282,0.2747570239916305,0.051400945334977396,0.0,0.0,0.0,0.23985959603054974,0.3663047451321383,0.010491299897645854,0.0
GJB6,0.02375646923519264,0.7996739060261203,0.0,0.0,0.8674285436807847,0.0,0.0,0.0,0.0,0.0,0.0
EZR,0.4141872557073092,0.5063648376526495,0.3886200196166023,0.20785008220304152,0.3924370910976269,0.42187071765399065,0.0,0.0,0.0,0.5390220633203865,0.0
TFCP2L1,0.39504784361266637,0.440383317183048,0.562366002478699,0.0,0.07704707128137757,0.0,0.0,0.0,0.0,0.0,0.0
MRC2,0.0,0.35592258191978954,0.4641812952090829,0.041166666666666664,0.5450551967702395,0.0,0.0,0.0,0.3422814707894136,0.5558994761398639,0.36355789735337596
AC112487.1,0.0,0.0,0.0,0.6696553800274361,0.33678660403970284,0.0,0.0,0.09091869060190073,0.23578666363948592,0.0,0.0
C14orf39,0.005175388154111558,0.0,0.0,0.0,0.7363260916304545,0.0,0.0,0.0,0.0,0.5121479704200407,0.0
AP002498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.587070082654551,0.1578690999208781,0.0,0.0
AP005264.6,0.02885997699827487,0.0,0.0,0.0,0.7733554921856671,0.0,0.0,0.0,0.0,0.0,0.0
CEBPD,0.41252931532621273,0.3001454505684089,0.41086675133457423,0.3654373201808467,0.45713725833935376,0.0,0.0,0.0,0.3843834129413555,0.5022445615177192,0.0
LINC01638,0.0,0.0,0.0,0.0,0.9519499395986692,0.0,0.0,0.0,0.0,0.0,0.0
AC022915.2,0.0,0.0,0.0,0.0,0.6554083792466022,0.0,0.0,0.0,0.07040034071550255,0.0,0.0
SERTAD3,0.14128074083706468,0.0,0.10869942747328123,0.0,0.0,0.0,0.0,0.04050906706863243,0.017674616695059625,0.19105837884633942,0.0
C19orf33,0.0,0.0,0.0,0.0,0.3156239482229086,0.0,0.0,0.0,0.0,0.6917219269633658,0.0
LINC00623,0.0,0.0,0.01744529863985807,0.0,0.11024389375062665,0.0,0.0,0.0,0.09568936815747436,0.0,0.0
JUP,0.3012285274740253,0.0,0.0,0.0,0.004754098360655738,0.0,0.0,0.12029351331204513,0.0,0.31455110631966104,0.0
APOBEC3G,0.23535655337316752,0.0,0.3631003947532083,0.0,0.4509789830885799,0.5759505057929658,0.0,0.0,0.2376149809710681,0.0,0.0
AC099343,0.304025809157084,0.1267271020588236,0.18024328982412913,0.0,0.0,0.0,0.0,0.32143919442560387,0.16049109307240716,0.0,0.0
AC079210,0.0,0.0,0.2238622775895749,0.0,0.8253683889108417,0.0,0.0,0.0,0.0013202725724020443,0.0,0.0
AC107029.1,0.5945715150867233,0.0,0.0,0.0,0.39356877451415906,0.0,0.0,0.0,0.2462871181107659,0.0,0.0
AC116667.1,0.14317626466589717,0.0,0.7746588445097481,0.0,0.30132033633433075,0.0,0.0,0.0,0.0,0.5680154638236675,0.0
CCDC74A,0.3523375389308915,0.2668066662848224,0.0,0.0,0.08371786816408967,0.0,0.0,0.0,0.26263562860381007,0.7946895070182871,0.0
SNED1,0.3502063173582595,0.29971852975805313,0.0,0.16058415536374845,0.22784278230099902,0.0,0.0,0.0,0.0,0.0,0.0
CCDC150,0.06653663136954194,0.0,0.040004469276761705,0.21665836590558277,0.09497614873464533,0.0,0.0,0.35894743276612096,0.0,0.0,0.0
KCNH5,0.0,0.0,0.0,0.0,0.533588804749329,0.0,0.0,0.0,0.8484890873788782,0.0,0.0
GSEC,0.13827056267128393,0.0232722143864598,0.0,0.0,0.4734654327255253,0.0,0.0,0.043956656636715,0.0,0.2653954796995286,0.0
GALR1,0.0,0.0,0.0,0.0,0.4116804884444659,0.0,0.0,0.0,0.8986790225310062,0.0,0.0
AL353593.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2417779791492447,0.0,0.0,0.23408109971102095,0.0
MCOLN3,0.0,0.0,0.11449401728958576,0.0,0.9356319299696698,0.0,0.0,0.0,0.0,0.0,0.0
AC022706,0.0,0.0,0.16244033733739383,0.0,0.27523799271500193,0.8072706611536411,0.0,0.036430834213305174,0.0,0.3935999549658884,0.0
QRFPR,0.0,0.0,0.0,0.0,0.9355133145483083,0.0,0.0,0.0,0.0,0.0,0.0
MBNL3,0.06670961802123845,0.31544810360010833,0.39177564750218763,0.0,0.3722001602289487,0.5640168363851428,0.0,0.3651312165644287,0.20159468966272948,0.0,0.0
AC091059.1,0.0,0.0,0.0,0.0,0.025254237288135594,0.0,0.0023467697404748757,0.5111764780937685,0.0,0.0,0.0
CEBPB-AS1,0.3162407994929276,0.5189957671527529,0.0,0.0,0.3669823241002227,0.0,0.0,0.0,0.12192700421308936,0.0,0.0
PDZRN3,0.483899976692496,0.4657647329340921,0.0,0.35269995889847927,0.5415928357656751,0.0,0.0,0.0,0.4351510345101236,0.3894741111649066,0.37720650121450783
COLEC11,0.0,0.0,0.0,0.0,0.25816771472326194,0.0,0.016367563974742438,0.0,0.0,0.6539944423345108,0.0
AL356320.1,0.01674813110983324,0.0,0.0,0.0,0.23657192068227653,0.0,0.0,0.0,0.0,0.7939983527473008,0.0
HSD17B2,0.0,0.0,0.0,0.0,0.6490863023155267,0.0,0.0,0.0,0.05826235093696763,0.0,0.0
SPACA6P-AS,0.1607404532146586,0.2961080733358261,0.0,0.0,0.2057164094069332,0.0,0.0,0.008342133051742345,0.0,0.3771051875926553,0.0
AC025627.1,0.0,0.0,0.0,0.0,0.6492213639820585,0.0,0.07915944784824616,0.0,0.0,0.0,0.0
SIX2,0.0,0.0,0.0,0.0,0.6474246401606709,0.0,0.0,0.0,0.3690785046252537,0.0,0.0
AL365475,0.0,0.0,0.0,0.3073237984287739,0.1826903524304564,0.7016197156771811,0.0,0.0,0.0,0.0,0.0
EPPIN,0.0,0.0,0.0,0.0,0.6507277245555494,0.0,0.0,0.0,0.0,0.0,0.0
YBX2,0.06282346175963197,0.0,0.0,0.0,0.5692618895820327,0.0,0.0,0.0,0.0,0.0,0.0
GCGR,0.0,0.0,0.0,0.0,0.640316222675889,0.0,0.0,0.0,0.0,0.0,0.0
LNCSRLR,0.3917986283298075,0.4927709520086803,0.0,0.0,0.12180991339727845,0.0,0.0,0.0,0.28873649626424347,0.3764769684431799,0.0
SLC38A2,0.0,0.04984246455452477,0.0835304553518628,0.029516029593094944,0.22397419054356282,0.0,0.0,0.2880723127655989,0.0,0.2278138507290432,0.0
ADAMTS3,0.1294415646882044,0.298647061597322,0.0,0.0,0.8806852040188895,0.0,0.0,0.0,0.23713698465991911,0.0,0.0
SULT1C2,0.0,0.0,0.025105429625724828,0.7465170350001975,0.7289352141060538,0.0,0.0,0.0,0.0,0.0,0.0
GATA3-AS1,0.0,0.0,0.0,0.0,0.46538019820320464,0.0,0.0,0.0,0.0,0.0,0.0
AL157373,0.0,0.0,0.0,0.0,0.7436443446085593,0.0,0.0,0.0,0.0,0.0,0.0
RHOD,0.0,0.0,0.0,0.014245738997710507,0.2583913401796418,0.0,0.21751201393059916,0.0,0.0,0.0,0.0
FAM91A1,0.0,0.0,0.03710821998817268,0.0,0.13228419987316428,0.0,0.0,0.17888235515394804,0.0,0.0,0.21505184675945796
COPZ2,0.41797034376291275,0.5303104331388542,0.0,0.21450380189066995,0.4788597617388135,0.0,0.0,0.10205053590956845,0.0,0.0,0.0
SPHK1,0.0,0.10437235543018336,0.3553196603183401,0.0,0.46407617843158877,0.0,0.0,0.0,0.10408444730695218,0.7431192866205356,0.0
STIM2,0.0,0.0,0.0,0.0017725030826140568,0.1638766471433405,0.0,0.0,0.09237549981824791,0.16832214301274387,0.0,0.0
ADAMTS19-AS1,0.0,0.0,0.1780573734182049,0.0,0.4764026478562359,0.0,0.0,0.29183624117485163,0.05434412265758092,0.0,0.0
AC022017,0.4489973985753369,0.0,0.0,0.0,0.043218976145805416,0.0,0.0,0.7145205945132822,0.0,0.0,0.0
TGFB2-OT1,0.5421316873260567,0.38825105617332034,0.0,0.0,0.5254751673552966,0.0,0.0,0.0,0.0,0.0,0.0
SLPI,0.0,0.0,0.0,0.0,0.7624261164705056,0.0,0.0,0.0,0.23515965356648932,0.0,0.0
AL354794,0.0,0.0,0.0,0.0,0.615070208832094,0.0,0.0,0.0,0.0,0.0,0.0
AP000253,0.2898613262473967,0.13249224584127106,0.0,0.0,0.20535917501131415,0.0,0.0,0.11848259459841233,0.0,0.0,0.0
AL049869.2,0.0,0.0,0.0,0.0,0.014004288394532298,0.0,0.0,0.28067188393046666,0.2537899541219192,0.3747748303351035,0.0
PRRX2,0.0,0.025652327221438644,0.0,0.0,0.5839683854053414,0.0,0.0,0.0,0.487059371704595,0.0,0.0
AC073592.1,0.042265669925244394,0.10574093844069782,0.0,0.3719311457516805,0.0,0.0,0.0,0.09982015755430396,0.1539639119058862,0.0,0.0
AL158077,0.0,0.0,0.0,0.0,0.5234237197279776,0.0,0.0,0.11471847426509398,0.0,0.0,0.0
AC092964,0.0,0.0,0.0,0.0,0.714280818745948,0.0,0.0,0.0,0.0,0.0,0.0
CELSR3-AS1,0.0,0.0,0.0,0.0,0.6053399207641117,0.0,0.0,0.0,0.0,0.0,0.0
SIX1,0.0,0.0,0.17951694142691194,0.0,0.674521961075121,0.0,0.0,0.0,0.0,0.8587996383384742,0.0
LINC01315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6757277620637445,0.0043015332197614995,0.0,0.0
AC004014.1,0.26401022622835874,0.7048305694317619,0.0,0.0,0.4324847459662686,0.0,0.0,0.0,0.0,0.0,0.0
FAT4,0.34359291984552637,0.3923571284233593,0.0,0.528198334677419,0.4398457466830118,0.0,0.0,0.45954615908125185,0.0,0.0,0.35846241567129355
AL450003,0.0,0.0,0.0,0.0,0.46598129109937947,0.0,0.0,0.0,0.0,0.0,0.0
AC125618,0.34850245932389207,0.391262201402992,0.0,0.0,0.15034992596368046,0.0,0.0,0.2895048147990344,0.19934732327058502,0.0,0.0
LOXL1-AS1,0.2068549312814923,0.0,0.0,0.0,0.8254716339166159,0.0,0.0,0.0,0.0,0.0,0.0
SCARA5,0.0,0.0,0.0,0.0,0.9413815146414353,0.0,0.0,0.0,0.0,0.0,0.0
ADAMTS9-AS1,0.0,0.3592867049440849,0.0,0.42620504104244583,0.5695132842283431,0.0,0.0,0.0,0.37638109867216607,0.0,0.0
CCDC159,0.22675361113828693,0.39611362865421856,0.13551890682799705,0.10751972872996302,0.13470970586124525,0.0,0.0,0.31783057097025674,0.2102200986408957,0.0,0.0
AL020994.1,0.0,0.0,0.0,0.0,0.7800423975627249,0.0,0.0,0.0,0.0,0.0,0.0
NET1,0.0,0.0,0.0,0.4877303737624454,0.059453551912568306,0.0,0.059238949817215024,0.0,0.0,0.0,0.12262375115018467
AC010872,0.0,0.0,0.0,0.0,0.9099548704993837,0.0,0.0,0.0,0.0,0.0,0.0
CDC14A,0.4439734183040676,0.3707593839255582,0.39776511222914035,0.5427494879561878,0.3967955235488222,0.3694153793405812,0.0,0.0,0.4660693831409681,0.25005351011362553,0.0
VWA5B1,0.0,0.07338681241184768,0.0,0.0,0.7287425828018974,0.0,0.0,0.0,0.0,0.0,0.0
LINC01916,0.0,0.0,0.0,0.0,0.6888979217003208,0.0,0.0,0.015100316789862725,0.0,0.0,0.0
AC027237.3,0.2465968537093955,0.10295737190775257,0.0,0.0,0.3044086948321187,0.0,0.0,0.0,0.0,0.0,0.0
FOXC1,0.0,0.0,0.0,0.7573478055115748,0.7994080881329612,0.0,0.0,0.0,0.0,0.44021550449121083,0.0
AL022323.3,0.4228752713535233,0.0,0.00019768054823405377,0.0,0.44594374034082895,0.0,0.0,0.0,0.0,0.0,0.0
LINC01133,0.07062248418631398,0.0,0.0,0.0,0.5049279591571827,0.0,0.0,0.02529039070749736,0.0,0.0,0.0
AHCYL2,0.01629896761419884,0.0,0.0,0.0,0.08814207650273224,0.0,0.0,0.0,0.0,0.0,0.0
AL589990,0.118469959750234,0.0,0.0,0.0,0.5530458178682957,0.0,0.0,0.0,0.44623453807227587,0.0,0.0
MPPED1,0.8260459025453665,0.0,0.0,0.0,0.4101887008281061,0.0,0.0,0.35787827027104024,0.0,0.0,0.0
AL121830,0.17058366003281103,0.0,0.0,0.0,0.25599212950319966,0.0,0.0,0.0,0.27415609858681755,0.0,0.0
SLC9C1,0.0001437607820586544,0.16230110255061267,0.14433203796006872,0.0,0.10179971967257052,0.0,0.0,0.17446326515806673,0.10092551059368743,0.0,0.0
LINC01594,0.0,0.23812184609962855,0.0,0.0,0.5745800548595363,0.0,0.0,0.0,0.0,0.0,0.0
NR2E3,0.0,0.0,0.0,0.33084630085790406,0.46759269446750384,0.0,0.0,0.0,0.04735945485519591,0.0,0.0
AP003718,0.6687497663412926,0.07889633286318759,0.0,0.0,0.1676840303799012,0.0,0.0,0.0,0.08083768293487278,0.0,0.0
SFRP2,0.0,0.6175712200461148,0.0,0.0,0.736931297101023,0.0,0.0,0.0,0.0346252129471891,0.0,0.0
FOXO6,0.2157092871538976,0.3327592810991782,0.0,0.0,0.7878645480993833,0.0,0.0,0.2638575604839096,0.262491863794734,0.0,0.0
ADAMTSL3,0.46612257244888605,0.492176282885339,0.0,0.0,0.2756995077426905,0.0,0.0,0.333466096805731,0.0,0.07805349042190371,0.0
BOC,0.5078519524121462,0.450492062523497,0.0,0.0,0.41073879357426957,0.0,0.0,0.0,0.0,0.0,0.0
SLC38A4,0.2886492811472952,0.12057953034143543,0.1850440214928465,0.10823756678997123,0.38228770278689295,0.0,0.0,0.0,0.3487359023902378,0.32017355704518047,0.0
FOXP1,0.23348647384057977,0.03168212847890776,0.23751656235410035,0.3019956843403206,0.2904470299792171,0.13477416221466731,0.0,0.23982729521030466,0.11267931513188338,0.18638974540744097,0.13566237555110744
AC092118.1,0.30773003310950486,0.11253446165020416,0.0,0.0,0.309956766284608,0.0,0.0,0.2742009241527608,0.22295675808910265,0.0,0.0
PAQR5,0.0,0.0,0.37791009562963757,0.9151869004299666,0.34420494073432895,0.0,0.0,0.0,0.0,0.0,0.0
ARL4D,0.0,0.0,0.0,0.030526583566522512,0.0,0.0,0.16126620139581258,0.0,0.0,0.0231496062992126,0.0
C8orf34-AS1,0.0,0.0,0.0,0.0,0.11508474576271187,0.0,0.4615324833524459,0.0,0.0,0.0,0.0
HIST3H2A,0.0,0.0,0.0,0.0,0.0,0.0,0.3299325289362907,0.0,0.0,0.0,0.0
STRA6,0.0,0.0,0.0,0.4911751490962632,0.8323517021731883,0.0,0.0,0.0,0.0,0.0,0.0
TMEM26-AS1,0.0,0.0,0.0,0.0,0.674683988700416,0.0,0.0,0.17187862376626412,0.0,0.0,0.0
GPC5-AS1,0.3740421793036684,0.24002321802377327,0.0,0.0,0.6821843365524161,0.0,0.0,0.0,0.0,0.0,0.0
JAM2,0.4109943472390326,0.35518901043990186,0.24726658160389153,0.45114470351855573,0.2763769364049252,0.0,0.0,0.0,0.32072049398755126,0.0,0.0
LINC02069,0.28239393357556547,0.19931949439058616,0.0,0.0,0.09141446792488071,0.0,0.0,0.0,0.0,0.0,0.0
AC008014,0.3656188770532419,0.34774773041317936,0.27956835473567204,0.0,0.3332660342456424,0.0,0.0,0.0,0.3218907936653089,0.06627430910951894,0.0
EYS,0.0,0.0,0.0,0.0,0.39920292012847586,0.0,0.0,0.0,0.0,0.0,0.0
KIAA1671,0.46942602994404325,0.44936323097767517,0.0,0.42471095449629825,0.5282379274030748,0.0,0.0,0.0,0.050516736078975784,0.0,0.0
AGBL1,0.23618833178858095,0.903762182647303,0.0,0.0,0.30422894578432363,0.0,0.0,0.10358015152021133,0.4178277297642031,0.0,0.0
TBC1D8,0.0,0.0,0.0,0.0,0.14622950819672131,0.0,0.047856430707876374,0.0,0.0,0.0,0.0
AC016526.2,0.025301897642323174,0.0,0.0,0.0,0.09983877511266556,0.6223004976097686,0.0,0.0,0.21780197770554938,0.0,0.0
AC009299,0.24554390370113566,0.04191643159379407,0.0,0.0,0.08782701037670236,0.0,0.0,0.12304005224940762,0.10983575573489149,0.0,0.0
C15orf52,0.24482424588717297,0.24366815396651836,0.17620117138486582,0.0,0.4470322300085988,0.0,0.0,0.21399345231857708,0.11971796371640045,0.13354765204042626,0.0
WDR86-AS1,0.0,0.0,0.0,0.3855698968687459,0.9211539152932,0.0,0.0,0.0,0.0,0.0,0.0
SMAGP,0.1544777763030997,0.0,0.07396489378427619,0.41336923037794476,0.3450422468375287,0.0,0.0,0.0,0.0,0.0,0.0
ST6GALNAC2,0.0,0.471775594488578,0.0,0.0,0.0892418990682736,0.0,0.0,0.0,0.0,0.0,0.0
GJB2,0.0,0.2841591733845334,0.0,0.0,0.9273813317557736,0.0,0.0,0.05739176346356917,0.0,0.0,0.0
GADL1,0.0,0.0,0.0,0.0,0.8632072028890191,0.0,0.0,0.0,0.042078364565587736,0.0,0.0
AC096741,0.40681340106659886,0.0,0.0,0.0,0.11561955437605177,0.0,0.0,0.35154269523571535,0.2114897145489409,0.3106102945254293,0.0
TDRD1,0.0,0.0,0.0,0.0,0.3980897224521131,0.0,0.0,0.0,0.0,0.5977699625063884,0.0
DCDC2C,0.0,0.0,0.0,0.0,0.9719231199186869,0.0,0.0,0.0,0.0,0.0,0.0
LEPR,0.1423819055291401,0.0,0.021979105066035877,0.49960264430413537,0.351247720691943,0.0,0.0,0.0,0.0,0.0,0.16611555921870297
HIST1H4H,0.16730755694988536,0.0,6.589351607801793e-05,0.0,0.03129187885285446,0.0,0.0,0.3835068817950898,0.0,0.0,0.0
PEAR1,0.0,0.0,0.0,0.644546207120057,0.48763968876967745,0.0,0.0,0.0,0.0,0.8734145500328436,0.0
HMMR,0.12539498127470577,0.0,0.08445732890208855,0.44095993848573467,0.0,0.0,0.0,0.14474160687272403,0.019165247018739354,0.0,0.0
AP001372.1,0.0,0.0,0.23989170342831248,0.26884527206519615,0.2103586697189256,0.0,0.0,0.0,0.0,0.35414222022154507,0.0
FO393419.2,0.1295847409528703,0.0,0.20304006938861313,0.1560463419646527,0.08043828622397195,0.49087405565339715,0.0,0.051517025391937726,0.0,0.0,0.0
PTGIS,0.0,0.0,0.0,0.4143986847513358,0.46071458596048764,0.0,0.0,0.0,0.0,0.2785981591664751,0.7598237543361859
APLN,0.0,0.6685469850957897,0.0,0.08902198337997116,0.0,0.0,0.0,0.19337577925968746,0.0,0.0,0.0
ELN,0.0,0.4105683026201431,0.0,0.119217931952569,0.34517077703592924,0.0,0.0,0.0,0.0,0.0,0.0
AC108134.3,0.0,0.0,0.36521136426621514,0.5499028947818844,0.31845948799967194,0.0,0.0,0.0,0.0,0.0,0.0
MATN3,0.0,0.0,0.0,0.9034147630567201,0.36388729489889027,0.0,0.0,0.0,0.20998356072663898,0.0,0.0
FCMR,0.0,0.0,0.20831212219362202,0.3748276818742293,0.0,0.8450309517853509,0.0,0.0,0.0,0.0,0.0
MSN,0.44242974344911534,0.389442407907435,0.428301723669429,0.4973106590640878,0.21745492279278766,0.5362377644870706,0.0,0.28119765031204935,0.22059692352242966,0.3563767146245709,0.0
AC128688,0.0,0.0,0.0,0.7793414166109295,0.3821493673592834,0.0,0.0,0.0,0.0,0.0,0.0
CTNNA1,0.369525237285598,0.29141669600448533,0.29191570596959665,0.32556422112618166,0.3268503148191273,0.045774647887323945,0.0,0.4042558201932522,0.3215427598481259,0.25859286808643983,0.03717909302214024
SLC24A1,0.0,0.0,0.0,0.2722924971008842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092070.2,0.15739477731371504,0.0,0.0038976281035937,0.015,0.04824443848834093,0.0,0.0,0.06194981607916791,0.0,0.0,0.0
NFKBIA,0.20433362821473383,0.09435464503667063,0.18442848279120622,0.4817022185933828,0.24103989173561347,0.0,0.0,0.0,0.1944838630505521,0.002217673149095872,0.17382081539917404
SERPINE1,0.0,0.0,0.5029131061600902,0.7645330773940975,0.4096310926178979,0.0,0.0,0.0,0.0,0.0,0.0
SLCO2A1,0.0,0.0,0.06655704936706375,0.929498095574534,0.08677298311444653,0.0,0.0,0.0,0.0,0.0,0.0
NOX5,0.09798022607140311,0.13050478340172378,0.0,0.49988675365216445,0.06881533101045297,0.0,0.0,0.0,0.05344974446337308,0.0,0.0
BX546450,0.17550616563177607,0.0,0.0,0.7123957341858187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOX13,0.378213773197818,0.34114378176909266,0.0,0.5190186460379065,0.0,0.0,0.0,0.3117827173914295,0.494896902520076,0.2312575476015269,0.0
FZD5,0.054772857964347325,0.2620654196735873,0.08673064871224873,0.25457102232478607,0.0,0.0,0.0,0.48713174764820844,0.18399887952267246,0.0,0.0
THBD,0.0,0.0,0.14824097953744597,0.9444575941570861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10orf10,0.0,0.0,0.0,0.6082934983385104,0.0,0.0325044543270431,0.13334995014955134,0.0,0.0,0.25269664424914806,0.0
TSLP,0.20547664435213067,0.33341693634417535,0.1492550746450271,0.45653499821677324,0.3691845020233665,0.0,0.0,0.0,0.181676208067174,0.5923368923339671,0.0
TGM2,0.0,0.0,0.0,0.9939566747696842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C18orf54,0.01937176538240368,0.0,0.0,0.3607118294327666,0.0,0.0,0.0,0.379732977377611,0.17225665027206524,0.0,0.0
AC011383,0.0,0.0,0.0,0.6098990818595521,0.0,0.0,0.0026586905948820204,0.0,0.0,0.0,0.0
CNDP2,0.10176665350028533,0.1647836251520485,0.2956991472212602,0.2379635772929729,0.0,0.0,0.0,0.377024021599902,0.22684672479799745,0.0,0.0
GATA6-AS1,0.0,0.0,0.0,0.5629054149221208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR2L,0.0,0.0,0.0,0.11848038429660514,0.0,0.0,0.018860086407444333,0.0,0.0,0.1345186691123637,0.0
ADGRG3,0.03489792984473836,0.0,0.12242943847449794,0.6183113617664985,0.0,0.0,0.0,0.011087645195353749,0.2519928808696628,0.0,0.0
FN1,0.3016080724068023,0.12072948805053775,0.0,0.516968444362332,0.3248852693354892,0.0,0.0,0.2586770213538554,0.2668122380614901,0.5421412355612987,0.1540530109763596
AC060766.6,0.35595762287531485,0.0,0.2862804529878533,0.5726789796095261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GATA6,0.0,0.0,0.0,0.6693148320193453,0.5567392857844136,0.0,0.0,0.0,0.0,0.0,0.0
THSD4-AS1,0.12915491227603632,0.05077574047954866,0.0,0.6427553645585365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC022400.7,0.2684406698378209,0.2407131530987279,0.0,0.0,0.0,0.0,0.0,0.1833026158866297,0.0,0.3201489583701057,0.0
ACTR3,0.0,0.0,0.2538859379469861,0.15653020961775585,0.0,0.043953375424963574,0.0,0.001045074518356961,0.017970075582292147,0.0,0.0
IFITM3,0.2087155467150773,0.4835939615856445,0.018391408992234723,0.7438744844368835,0.4705357417472571,0.0,0.0,0.0,0.05834008667932722,0.7955355294536249,0.0
CBS,0.6562090235036009,0.4232845469782401,0.0,0.11814575092248394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASB9,0.0,0.0,0.2967416531275475,0.49139716208166706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INSR,0.13718003111299676,0.0,0.0,0.10372996300863133,0.1396174863387978,0.0,0.0,0.139903671392221,0.0,0.0,0.0
DHH,0.0,0.0,0.0,0.9145561629236337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1PR1,0.8302619185639425,0.3753644982233132,0.0,0.6968846284332704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TM4SF1,0.0,0.05721086036671368,0.0,0.6828688430098786,0.439045217078004,0.38946128742010055,0.0,0.0,0.2738853365938593,0.31552334817489847,0.5588083037554188
SSUH2,0.0,0.019922425952045134,0.0,0.5557575248100057,0.0,0.0,0.0,0.18502245703491904,0.2845533305426511,0.0,0.0
SCARNA2,0.0,0.0,0.08384907706473366,0.5274664304819165,0.0,0.0,0.0,0.11012600006832497,0.0229557069846678,0.0,0.0
AP000911.2,0.0,0.0,0.0,0.45639122071098415,0.0,0.0,0.0,0.2486827627714645,0.0,0.0,0.0
AL731566.1,0.10575645231976757,0.05716678420310296,0.0,0.47460645872260726,0.0,0.0,0.0,0.038542766631467794,0.09859175655580404,0.0,0.0
AL845321,0.0,0.0,0.0,0.1481980412108878,0.0,0.0,0.0,0.0,0.7006526246039357,0.0,0.0
AC020916.1,0.36105930084481974,0.4157102198311968,0.3983950168343451,0.5496033153275005,0.33215443492932495,0.0,0.0,0.0,0.09166652213980687,0.3371691523184648,0.0
CLIC1,0.15351008996973034,0.0,0.4169779625480634,0.4887837280794068,0.09743598531283457,0.5837151354534516,0.0,0.0,0.0,0.6651158536905977,0.0
