gene,astrocyte,central nervous system macrophage,endothelial cell,ependymal cell,fibroblast,leukocyte,neuron,oligodendrocyte,oligodendrocyte precursor cell,pericyte,vascular associated smooth muscle cell
CFLAR-AS1,0.0,0.43924278639981645,0.0,0.0,0.0,0.0,0.0,0.0007495387453874539,0.0,0.34826270635826717,0.0
AC022217.3,0.0,0.49871691738148494,0.0,0.18780337194250984,0.0,0.0,0.015508820527773729,0.0,0.0,0.0,0.0
ZMYND15,0.08264101442938347,0.6643521335966226,0.0,0.4002375788228808,0.0,0.0,0.0,0.0,0.3280480131551995,0.0,0.0
DLX4,0.0,0.0,0.0,0.46995658540188834,0.0,0.0,0.10515381250911211,0.0,0.0,0.0,0.0
AL606469,0.0,0.23171750913139355,0.0,0.5441750915522361,0.0,0.0,0.0,0.06592716617831729,0.0,0.0,0.0
AC010469.1,0.0,0.0,0.0,0.1573981504623844,0.0,0.0,0.21234178328974398,0.0,0.0,0.0,0.0
CLMAT3,0.11000918273645546,0.0,0.0,0.10809797550612348,0.0,0.0,0.12676775040093308,0.0,0.0,0.0,0.0
BHLHE22,0.5686221497261075,0.0,0.0,0.21344288744240342,0.0,0.0,0.0,0.0,0.0776364193746168,0.0,0.0
IGSF9,0.0,0.0,0.0,0.14683829042739316,0.0,0.0,0.24671081073187878,0.0,0.0,0.0,0.0
MT-ND4L,0.0,0.0,0.0,0.0,0.0,0.06016495923351363,0.1800007289692375,0.0,0.0,0.33255555109727036,0.42074724684815773
DZANK1,0.0,0.0,0.0,0.5881254972952368,0.0,0.0,0.15277372794868058,0.0,0.0,0.0,0.0
TTLL10-AS1,0.0,0.0,0.0,0.5246589321609451,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM67,0.0,0.0,0.0,0.636451309744737,0.0,0.0,0.17048768041988627,0.0,0.0,0.0,0.0
C10orf67,0.0,0.0,0.0,0.47732354326210835,0.0,0.0,0.2208776789619478,0.0,0.0,0.0,0.0
AC009163.6,0.008854928046528366,0.0,0.0,0.4793097763335096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00323,0.0,0.0,0.0,0.15679623452278563,0.0,0.0,0.0,0.667288147266201,0.0,0.0,0.0
AP003031,0.0,0.0,0.0,0.531106906988905,0.0,0.0,0.00858361277154104,0.0,0.0,0.0,0.0
ANKRD18CP,0.0,0.0,0.0,0.6639330716679648,0.0,0.0,0.2995775180272952,0.0,0.01652452025586354,0.0,0.0
AL390334,0.33899015918239317,0.0,0.0,0.5151311066959754,0.0,0.0,0.0,0.12145481712770247,0.2045326990199711,0.0,0.0
AL157895,0.13290315006352024,0.23793942074558874,0.0,0.13884264283445458,0.0,0.0,0.0,0.0,0.01150992815321211,0.0,0.0
AC069148,0.6190769918393224,0.0,0.0,0.06100586377988272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPA6,0.0,0.29320876635882853,0.0,0.506533920125414,0.0,0.0,0.0,0.07974047718710757,0.13237618463196543,0.0,0.0
EFHC1,0.0,0.0,0.0,0.4907531412763723,0.0,0.0,0.11966030033532585,0.0,0.0,0.0,0.0
INTU,0.25392817600304013,0.0,0.0,0.2668903259234461,0.0,0.0,0.04652646158332118,0.0,0.0,0.0,0.0
PLIN3,0.2924255825968221,0.2647334733935595,0.33977210080715353,0.22300025472704893,0.17961541050785929,0.0,0.0,0.38702389797024805,0.24666590157279364,0.0,0.0
C4orf47,0.0,0.0,0.0,0.46711839615745165,0.0,0.0,0.18738154249890654,0.0,0.0,0.0,0.0
Z82214,0.0,0.0,0.0,0.7159360045562598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2CD4D,0.0,0.0,0.0,0.39179585987169274,0.0,0.0,0.0,0.47670463696168985,0.05931943592887799,0.0,0.0
MAST4-AS1,0.2566515061917641,0.0,0.0,0.5679524998909014,0.0,0.0,0.0,0.0,0.09552115673363358,0.0,0.0
C1orf143,0.0866048924425091,0.0,0.0,0.6396177942992821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKAP13,0.1968990733616231,0.30546277861207355,0.11126331811263318,0.320771760885788,0.20097123645872245,0.1987603305785124,0.0,0.0,0.1758101193860148,0.17383570504527815,0.11519302615193026
POU5F1B,0.0,0.0,0.0,0.4715394518938868,0.0,0.0,0.0,0.0,0.020616186388718576,0.0,0.0
AC093582,0.0,0.0,0.0,0.6546057162323085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL408P,0.0,0.0,0.0,0.6219681903060692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC008609,0.059685177087888064,0.0,0.0,0.49516504133801476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD000864,0.0,0.0,0.0,0.4753852157073961,0.0,0.0,0.002041113864994897,0.0,0.003142244022072348,0.0,0.0
GYG2,0.4984622723610817,0.0,0.0,0.9485431132560074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC068672.1,0.0,0.0,0.0,0.44183456981490277,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC008278,0.0,0.0,0.0,0.7167750166465054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLDN18,0.03842369916921731,0.0,0.0,0.7490415090721487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAET1K,0.0,0.0,0.0,0.44170082182138803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6orf163,0.0,0.0,0.0,0.6772870563150034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDZD3,0.03738522081329252,0.0,0.0,0.556791188898207,0.0,0.0,0.0,0.0,0.1870507397243594,0.0,0.0
CERKL,0.0,0.0,0.0,0.9777364164510893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092608.1,0.0,0.0,0.0,0.4488057713896392,0.0,0.0,0.0,0.0,0.024161063239975616,0.0,0.0
AL133329,0.0,0.0,0.0,0.6171570370105778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL591379.1,0.0,0.0,0.0,0.5865136851849445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNU6ATAC30P,0.0,0.0,0.0,0.6339724898882914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC108066,0.20026605457770966,0.0,0.0,0.4927368851211469,0.0,0.0,0.0,0.06843867727082462,0.352576915514773,0.0,0.0
ZNF709,0.0,0.0,0.0,0.6110606098309321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP005436.2,0.0,0.0,0.0,0.5697834669262678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL450311,0.0,0.47147750702253344,0.0,0.6048511184298127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC061975.4,0.0,0.0,0.0,0.5885147274541387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092451.1,0.17600615124053742,0.0,0.0,0.6214140490907251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR2A20P,0.17639694495835412,0.0,0.0,0.6737326497206478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC007391,0.18612086955854684,0.0,0.0,0.49141609221677907,0.0,0.0,0.0,0.0,0.44767190107852867,0.0,0.0
LRRC70,0.0,0.0,0.0,0.6904135076135112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM1-AS,0.25844399294337117,0.00864669213754273,0.0,0.4659215371535999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL049541,0.0,0.0,0.0,0.6061229263411595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC079795,0.0,0.0,0.0,0.6703907468771342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL5P35,0.0,0.0,0.0,0.540104786560587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEF1DP5,0.0,0.0,0.0,0.6527833430374734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01433,0.3534019512352287,0.0,0.0,0.40263518956897515,0.0,0.0,0.0,0.07764755127668481,0.15694648885815346,0.0,0.0
AL392089,0.16630438117879823,0.0,0.0,0.4914393889891237,0.0,0.0,0.0,0.24191638741680427,0.0,0.0,0.0
LIPF,0.0,0.0,0.0,0.7489671069757536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL353771,0.1266347080987387,0.0,0.0,0.4263999155619884,0.0,0.0,0.0,0.0,0.10955807318108372,0.0,0.0
C1orf210,0.0,0.0,0.0,0.617168838420311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCTEX1D4,0.0,0.0,0.0,0.7922794727142377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01486,0.0,0.0,0.0,0.6771896850206255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC42BPG,0.0,0.0,0.0,0.4775694770041664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL132801,0.0,0.0,0.0,0.6589390550137834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC083899,0.0,0.0,0.0,0.6533447636636965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTND2P29,0.0,0.0,0.0,0.479455004477061,0.0,0.0,0.0,0.0,0.39595866522657885,0.0,0.0
AC008556,0.47210792946367586,0.0,0.0,0.5934958121894334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEX37,0.0,0.0,0.0,0.6685976378061014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC138409.1,0.0,0.0,0.0,0.6661281973623687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL174P,0.0,0.0,0.0,0.69017676052055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC078788,0.0,0.0,0.0,0.6733209412125764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTX2,0.11641888937472672,0.0,0.0,0.6666210023675171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL353747.2,0.0,0.0,0.0,0.6285734488161123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1orf198,0.40936046342925236,0.0,0.021461187214611873,0.7340391125849313,0.2251856500167542,0.0,0.0,0.41127529080857994,0.06848275668957533,0.0,0.0
Y_RNA,0.0,0.0,0.0,0.6562067262980538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00494,0.0,0.0,0.0,0.6472349256873522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC108477,0.0,0.0,0.0,0.6207905278044759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC104078.1,0.14152186587073756,0.0,0.0,0.33070563169237405,0.0,0.0,0.0,0.637828386492511,0.0,0.0,0.0
NR1H4,0.0,0.0,0.0,0.9209088390984252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02078,0.0,0.0,0.0,0.5432650131959067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP4F24P,0.3125138955733281,0.0,0.0,0.8297198248950194,0.0,0.0,0.0,0.10971295250834467,0.4118095841107721,0.0,0.0
TUBA3GP,0.14779802064999764,0.0,0.0,0.5949695170383994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR49,0.7384658907569968,0.0,0.0,0.9214937421913687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL645937.1,0.0,0.0,0.0,0.7162454823704361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP000753.1,0.13359156670025285,0.0,0.0,0.48905109381177003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA5SP476,0.0,0.0,0.0,0.5994315230145797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBXW11P1,0.0,0.0,0.0,0.5432656251608651,0.0,0.0,0.0,0.0,0.2709427880112388,0.0,0.0
AC012073,0.0,0.0,0.0,0.4967028103177794,0.0,0.0,0.0,0.06781079949769778,0.0,0.0,0.0
SNORA64,0.0,0.0,0.0,0.4598721942857813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAATS1,0.0,0.0,0.0,0.4941159206530804,0.0,0.0,0.014670505904650823,0.0,0.0,0.0,0.0
AC012358.1,0.0,0.0,0.0,0.5905189787864985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL022323.2,0.422993525836307,0.0,0.0,0.5079302068606056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL356019.1,0.0,0.0,0.0,0.6607173166407269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SKP21,0.0,0.0,0.0,0.44188440020473985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC069366.1,0.0,0.0,0.0,0.44131855882444615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR52B5P,0.21768386222569786,0.0,0.0,0.4737842819343645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01164,0.0,0.0,0.0,0.8095058404052334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC104472,0.0,0.0,0.0,0.642084414084193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGIF1,0.33570521973266465,0.0,0.0,0.6285749301674994,0.20998255742736732,0.0,0.0,0.04433809963099631,0.03439454235361,0.23656782726774128,0.3856455318229849
AC103746,0.0,0.0,0.0,0.566761072393882,0.0,0.0,0.0,0.0,0.4283180207481869,0.0,0.0
KLF2P1,0.0,0.0,0.0,0.6496319578959301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NADK2-AS1,0.0,0.0,0.0,0.5837086498722333,0.0,0.0,0.0,0.0,0.32142755074350726,0.0,0.0
SPP2,0.0,0.0,0.0,0.6557951129727202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF178030,0.17078408388607114,0.0,0.0,0.6194137156643016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADGRD2,0.0,0.0,0.0,0.9453756362111777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAR2P4,0.0,0.0,0.0,0.690613461449981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TG,0.0,0.4996885828924436,0.0,0.7774535905983038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHOD,0.29092727323610834,0.0,0.0,0.47687824933188494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005209,0.0,0.0,0.0,0.5595612790021238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC010729,0.2269721041258304,0.0,0.0,0.6354023727853475,0.0,0.0,0.0,0.0,0.13166100776050343,0.0,0.0
EZR,0.5636852214763959,0.2078520671283891,0.32624838585140514,0.7178609119295944,0.0,0.0,0.0,0.0,0.0,0.1685197297364577,0.0
KIF18A,0.0,0.0,0.0,0.4989778709330457,0.0,0.0,0.0,0.11794738029004401,0.0,0.0,0.0
ZSCAN5DP,0.11210100568430258,0.0,0.0,0.5729049360298815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNAT1,0.0,0.0,0.0,0.6681652665994989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC090987,0.0,0.0,0.0,0.7718827348533124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC015726.2,0.0,0.0,0.0,0.5380196782106887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NXF2B,0.0,0.0,0.0,0.5598425329972198,0.0,0.0,0.0679581571657676,0.0,0.0,0.0,0.0
OR1X1P,0.0,0.0,0.0,0.6905146052847818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP4B1,0.0,0.0,0.0,0.5971223021967179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC004415,0.0,0.0,0.0,0.6901760133518596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL390755,0.0,0.0,0.0,0.710281317044025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC108037,0.0,0.0,0.0,0.6898133010989984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL021392,0.0,0.0,0.0,0.5328844825960439,0.0,0.0,0.0,0.0,0.05011279180023858,0.0,0.0
AC074212,0.4989502036358055,0.0,0.0,0.5154943987595055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC068721,0.0,0.0,0.0,0.6416501080363377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP000793,0.22487370162064158,0.0,0.0,0.6270586689670511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORM2,0.0,0.0,0.0,0.62156574418737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR7E36P,0.0,0.0,0.0,0.6808051289605735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC032019.1,0.0,0.0,0.0,0.6902756166857493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2L4,0.0,0.0,0.0,0.5741473919321273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10orf107,0.0,0.0,0.0,0.8558244031126313,0.0,0.0,0.0,0.26786258218040404,0.0,0.0,0.0
LINC02292,0.0379864451246174,0.0,0.0,0.5162474406960624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT2P1,0.0,0.0,0.0,0.6701692496647853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPM1P8,0.0,0.0,0.0,0.44103492687820234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL451007.1,0.0,0.0,0.0,0.6126692639927609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02293,0.0,0.0,0.0,0.6915534044892314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC011444.2,0.38167059172949735,0.0,0.0,0.6566329698717024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC015909.4,0.0,0.0,0.0,0.6307598465387053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC025524.1,0.0,0.0,0.0,0.5139903868419267,0.0,0.0,0.0,0.0,0.39014333064233986,0.0,0.0
AC013264,0.0,0.2833398882827155,0.0,0.6087572786784057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC078828,0.0,0.0,0.0,0.6830235972468662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092451,0.0,0.0,0.0,0.6140252123526105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPA1P3,0.0,0.0,0.0,0.6542298137291679,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC068647,0.0,0.0,0.0,0.5963166149119594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHX9,0.0,0.0,0.0,0.8503263768055971,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC127496.6,0.0,0.0,0.0,0.5650477283533393,0.0,0.0,0.0,0.0,0.434417077906626,0.0,0.0
AC092435.1,0.07088981198076082,0.0,0.0,0.5065857256073387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAS2L2,0.0,0.0,0.0,0.7493193602240339,0.0,0.0,0.1010351363172474,0.0,0.0,0.0,0.0
AL121845,0.26143159306411023,0.0,0.0,0.4712834220078876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01471,0.0,0.07501082815200213,0.0,0.8572545381007026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP001189.5,0.0,0.0,0.0,0.7272377837854427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02549,0.31148135310417,0.0,0.0,0.5200767465005838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM74A1,0.0,0.0,0.0,0.6530459153361077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEND3P3,0.0,0.0,0.0,0.5612088824258126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC007431.1,0.0,0.0,0.0,0.6277928586882011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SKP263,0.0,0.0,0.0,0.5872500870212993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC021491,0.0,0.0,0.0,0.576801603330252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL451140,0.0,0.0,0.0,0.5601414561151445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC021066,0.0,0.0,0.0,0.6283775470550281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC000067,0.0,0.0,0.0,0.4412209575027242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AADACP1,0.0,0.0,0.0,0.9069040843815898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC104809.1,0.0,0.0,0.0,0.6908050239211216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT1H,0.5140533544847223,0.09766852190804885,0.0,0.5234233329352574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP003717.1,0.0,0.16129865797634244,0.0,0.40604539250551686,0.0,0.0,0.024438693687126402,0.0,0.0,0.0,0.0
MROH7,0.4886947204985417,0.0,0.0,0.5728307449642996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL353662.2,0.10701792741582859,0.0,0.0,0.4793568766479882,0.0,0.0,0.0,0.09512348262871495,0.0,0.0,0.0
CYP4F62P,0.0,0.0,0.0,0.5133314235607945,0.0,0.0,0.029851290275550373,0.0,0.0,0.0,0.0
RBPMS-AS1,0.4054258763092505,0.0,0.0,0.43941825735589835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02004,0.1505781192206005,0.0,0.0,0.5691070294103066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC067931.2,0.028756674294431732,0.0,0.0,0.6909237501532807,0.0,0.0,0.008328473538416679,0.0,0.0,0.0,0.0
SETD6P1,0.0,0.0,0.0,0.5718615346983991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AADACL2,0.0,0.38907995326416356,0.0,0.6199134362139316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS26P24,0.0,0.0,0.0,0.6906844425043048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB42,0.0,0.3558970701294305,0.0,0.5674694833802548,0.0,0.0,0.0,0.0,0.11906875062668566,0.0,0.0
TPRG1-AS1,0.08761477918670747,0.0,0.0,0.3093237438288456,0.0,0.0,0.0,0.2735670519933565,0.0,0.0,0.0
AC004012,0.26347252636702034,0.0,0.0,0.5408046814069158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC068137.2,0.0,0.0,0.0,0.6917444928854077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC093904.1,0.0,0.0,0.0,0.5771457415897506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC106886.3,0.3189688538930926,0.0,0.0,0.37905792797486704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHMP4C,0.0,0.0,0.0,0.6483357254562473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFI1,0.09122212505465675,0.0,0.0,0.50949797834146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL662860,0.0,0.0,0.0,0.6909112273432715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTH1P8,0.0,0.0,0.0,0.45892113243464505,0.0,0.0,0.0,0.3676774211705462,0.0,0.0,0.0
LINC02066,0.0,0.0,0.0,0.8483461087312238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC6,0.0,0.0,0.0,0.9436150120524719,0.0,0.0,0.0,0.0,0.56282572816636,0.0,0.0
AC092198,0.0,0.0,0.0,0.6621739219955948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC245140.1,0.0,0.0,0.0,0.6714236212650019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC105129,0.25092781383026697,0.0,0.0,0.4594665755480163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL163973,0.0,0.0,0.0,0.44127363291694915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC024337.1,0.0,0.0,0.0,0.6015739429939696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC025171,0.0,0.0,0.0,0.7262446502935597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC003982,0.0,0.0,0.0,0.43711009068757634,0.0,0.0,0.0,0.29011818303282855,0.0,0.0,0.0
Y_RNA,0.0,0.0,0.0,0.6491253009006892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC74B,0.0,0.0,0.0,0.9579056420186886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM86EP,0.15325242299109115,0.0,0.0,0.5650676343878902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC002386,0.0,0.0,0.0,0.6161396805836504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00322,0.0,0.0,0.0,0.7106342680384949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01805,0.0,0.0,0.0,0.5903871705327144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL3,0.3770836680950934,0.0,0.0,0.6738764413986289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPN2,0.0,0.0,0.0,0.5608948703360107,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNU6-850P,0.0,0.0,0.0,0.5930716518371002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC010547.3,0.0,0.0,0.0,0.5350079846687108,0.0,0.0,0.026826067939932936,0.0,0.0,0.0,0.0
AADAC,0.0,0.0,0.0,0.5948778266422683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC006012,0.2254587665433617,0.0,0.0,0.5206950756158888,0.0,0.0,0.0,0.33905311431159546,0.0,0.0,0.0
SNORD13,0.0,0.0,0.0,0.49839208164411714,0.0,0.0,0.0,0.0,0.2331431660481956,0.0,0.0
AL138895.1,0.1152338842200652,0.0,0.0,0.593119163178394,0.0,0.0,0.0,0.020719966513185435,0.0,0.0,0.0
FNDC7,0.37849313784642213,0.0,0.0,0.8648060711742368,0.0,0.0,0.0,0.015278359146086228,0.20185192220976306,0.0,0.0
LDLRAD2,0.0,0.0,0.0,0.9085500612069461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL513328,0.0,0.0,0.0,0.7019981186508137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01393,0.11208662232757231,0.0,0.0,0.596273747787258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM74A7,0.0,0.0,0.0,0.6937515124179352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HES1,0.47804988865197345,0.0,0.4040565308777422,0.7807638108338621,0.049627371273712736,0.0,0.0,0.0,0.34636130765174045,0.0,0.0
OR7E87P,0.0,0.0,0.0,0.6425591632716081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EFCAB11,0.0,0.0,0.0,0.45245014428833685,0.0,0.0,0.0,0.1052363573335356,0.0,0.0,0.0
CCL15,0.0,0.0,0.0,0.6459181463457049,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM190,0.0,0.0,0.0,0.6675536515590259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL541P,0.0,0.0,0.0,0.6324281688138564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC127496.3,0.0,0.0,0.0,0.6007905941324504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005703.3,0.3656002012054219,0.0,0.0,0.4918700451682756,0.0,0.0,0.0,0.0,0.21731397849162526,0.0,0.0
AC114956,0.31871059585619244,0.0,0.1004364302798745,0.5540452745345433,0.0,0.0,0.0,0.10783757311725482,0.0,0.0582752751739938,0.0
EFHB,0.30857950135695505,0.0,0.0,0.890238873019214,0.0,0.0,0.0,0.0,0.13216077323628433,0.0,0.0
MYLK3,0.0,0.0,0.0,0.9800726857386189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC016813,0.0,0.0,0.0,0.7001643271905231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBX2-AS1,0.22201032133002607,0.0,0.0,0.6281020995744798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005845,0.07165500655881067,0.0,0.0,0.28566119735243484,0.0,0.0,0.0,0.5231107633428446,0.0,0.0,0.0
C2orf54,0.1617674618953612,0.0,0.0,0.5485785409242282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL591846,0.17453671416426275,0.0,0.0,0.6024160396726901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
