gene,Bergmann glial cell,astrocyte,central nervous system macrophage,choroid plexus epithelial cell,endothelial cell,ependymal cell,fibroblast,leukocyte,neuron,oligodendrocyte,oligodendrocyte precursor cell,pericyte,vascular associated smooth muscle cell
WDR34,0.0,0.16986615343996353,0.0,0.0,0.0,0.37720707346221777,0.0,0.0,0.08195637805684071,0.0,0.0,0.0,0.30353781445508926
LINC00899,0.0,0.6838877694635896,0.42011758592608905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCL2L12,0.0,0.04253851460105772,0.015050095471963577,0.0,0.0,0.0,0.0,0.08458039109753135,0.0,0.07834913688305373,0.0,0.07101934433270868,0.0
MT1M,0.0,0.7312972108391734,0.0,0.0,0.7659082744972383,0.17607129282568346,0.0,0.0,0.0,0.0,0.5507967123670713,0.0,0.0
LINC01354,0.0,0.9127117474224428,0.0,0.0,0.0,0.5310210357270427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U1,0.0,0.8522860850468933,0.24920510355961684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIBC1,0.0,0.07967348815819729,0.0,0.0,0.0,0.874588104674357,0.1258651259242393,0.0,0.0,0.0,0.0,0.06014371621721303,0.0
MT1E,0.23648040970915743,0.45200718052235644,0.0,0.0,0.6947555072526725,0.30581942009417673,0.0,0.0,0.0,0.0,0.4185369774790574,0.0,0.0
AL513303.1,0.0,0.0,0.0,0.0,0.0,0.9673227513908749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL137793.1,0.2927936437081722,0.8633173624047155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EFEMP1,0.5749314505430027,0.6462177275522724,0.0,0.0,0.0,0.44113903367465335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DSP,0.0,0.0,0.0,0.0,0.8239702292454406,0.36321482030062224,0.8537494865422085,0.0,0.0,0.0,0.0,0.0,0.0
PLTP,0.0,0.4649726729802609,0.0,0.0,0.0,0.7805640096993658,0.34209734584639206,0.0,0.0,0.0,0.0,0.15862887420405114,0.0
PAUPAR,0.0,0.413188804653288,0.0,0.0,0.0,0.7764124514345585,0.0,0.0,0.01898545935228024,0.0,0.0,0.0,0.0
MIR3660,0.0,0.0,0.0,0.0,0.0,0.44286700699615367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013919280330658887,0.0,0.06799128101945004,0.0
GBP1,0.16125725999316706,0.4077953544066444,0.08777296898144304,0.0,0.6391994658789598,0.1131671343597391,0.11410977643836136,0.0,0.0,0.0,0.0,0.15806996519443792,0.0
NSMF,0.0,0.5373676524741453,0.0,0.6776848453097675,0.0,0.5492175882931123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL28,0.0,0.0,0.0,0.0,0.21639115483432841,0.0,0.0,0.5803244457756078,0.0,0.15688062241672746,0.0,0.0,0.0
EPOR,0.0,0.819966192839271,0.3708846103478132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WRAP53,0.0,0.0,0.0,0.0,0.0,0.5589022007894644,0.0,0.0,0.021629213483146066,0.0,0.0,0.0,0.0
AC107884.1,0.0,0.046734234234234236,0.005822784810126582,0.0,0.0,0.0,0.0,0.0,0.0,0.010819353270119134,0.0,0.0,0.0
DNAH3,0.0,0.0,0.0,0.0,0.0,0.9406667318690402,0.0,0.0,0.1472901520158625,0.0,0.0,0.0,0.0
AL158828,0.0,0.0,0.0,0.0,0.0,0.15364824962688892,0.0,0.0,0.24877612368103083,0.0,0.0,0.0,0.0
SPARC,0.0,0.3349421807831787,0.0,0.0,0.12868776889981562,0.02478642086330935,0.0,0.0,0.0,0.2811329556590729,0.0,0.36675712171190916,0.09761575673807879
TTC12,0.0,0.3385895262619797,0.0,0.0,0.0,0.40449440163925965,0.1291419038225548,0.0,0.0,0.0,0.0,0.0,0.0
RNASET2,0.0,0.0,0.8832951596547602,0.0,0.0,0.0,0.0,0.11562447710861981,0.0,0.0,0.0,0.0,0.0
CCDC13,0.0,0.28496358859982,0.0,0.0,0.0,0.7987539446311379,0.0,0.0,0.1067911434236616,0.0,0.0,0.0,0.0
E2F7,0.0,0.07651184180271327,0.0,0.0,0.0,0.9497526663160336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOX9,0.45583077286678103,0.7574842621357388,0.0,0.0,0.0,0.6314918109407707,0.11215205672547716,0.0,0.0,0.0,0.0,0.0,0.0
LINC01894,0.0,0.5046834064092338,0.0,0.0,0.0,0.0,0.0,0.0,0.07915763618772421,0.0,0.0,0.0,0.0
AC011487.1,0.0,0.0,0.0,0.0,0.0,0.09400072939460248,0.0,0.0,0.48466890067030904,0.0,0.0,0.0,0.0
POFUT2,0.0,0.23721151595375556,0.0,0.0,0.0,0.12878261816317255,0.0,0.0,0.04109385327164574,0.0,0.0,0.0,0.0
Z98749.2,0.0,0.0,0.0929113924050633,0.0,0.009373079287031346,0.0,0.0,0.0,0.0,0.15117169262804306,0.0,0.0,0.0
IGBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07784090909090909,0.035277594183740914,0.0,0.0,0.0,0.0
LRP5,0.0,0.0,0.0,0.0,0.05224339274738783,0.032036870503597124,0.0,0.0,0.0,0.16836858740578653,0.1942633358669628,0.0,0.0
AP000320,0.0,0.0,0.0,0.0,0.0,0.4378880380631605,0.0,0.11182885189134563,0.17799074686054198,0.0,0.0,0.0,0.0
AC011466.1,0.0,0.0,0.34281821213262575,0.0,0.0,0.0,0.0,0.05785207003263493,0.008228684732319894,0.0,0.0,0.0061200536552649225,0.0
GSTM4,0.0,0.18096979141184705,0.03468354430379747,0.0,0.0,0.0,0.0,0.010876623376623377,0.07119960343688037,0.0,0.0,0.0,0.0
C14orf79,0.5996882400074615,0.0,0.0,0.0,0.0,0.49004412427654026,0.0,0.0,0.16383013879709188,0.0,0.0,0.0,0.0
MRVI1,0.11010893162040145,0.5172611815470252,0.0,0.0,0.0,0.0,0.23312007821938868,0.0,0.0,0.0,0.0,0.4548981551208541,0.6953822372169316
TARID,0.0,0.2751623608606343,0.0,0.0,0.0,0.11509497378499887,0.0,0.0,0.0,0.5269118974436551,0.0,0.0,0.0
HIPK1,0.0,0.0,0.0,0.0,0.0,0.47554565618784606,0.0,0.09009740259740259,0.2900975410249097,0.0,0.0,0.052649228705566736,0.0
LINC02511,0.0,0.0,0.0,0.0,0.0,0.16079054085127203,0.3891527374113767,0.0,0.0,0.6115357406985312,0.0,0.0,0.0
CENPO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3201836510645754,0.0,0.0,0.0,0.0
ANTXR2,0.0,0.4023785956988992,0.0,0.0,0.0,0.43837624228348415,0.7119176052331425,0.43494849762128646,0.0,0.0,0.37740469392980375,0.28096001275560867,0.21148038413216552
TMEM176A,0.0,0.8085639890635686,0.09940223043376922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8374664172684572,0.0,0.0
CLEC4M,0.0,0.0,0.0,0.0,0.0,0.5179828238066002,0.0,0.0,0.17582617316589558,0.0,0.0,0.0,0.0
SNRPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0919035029742234,0.0,0.0,0.1783799784675127,0.0
C19orf44,0.0,0.5588382322534449,0.0,0.0,0.0,0.3210500275404114,0.0,0.0,0.13939193654990087,0.0,0.0,0.0,0.0
BARX2,0.0,0.9052153530124106,0.0,0.0,0.0,0.43951124241142997,0.0,0.0,0.04008592200925314,0.0,0.0,0.0,0.0
NFATC1,0.0,0.31463315203830267,0.32441404380881395,0.0,0.0,0.3598817837068937,0.3124519477851829,0.0610084666714501,0.0,0.0,0.0,0.0,0.0
LINC01579,0.7217402993711877,0.34294993746794705,0.0,0.0,0.0,0.0,0.0,0.0,0.11432584269662921,0.0,0.3537211192750595,0.0,0.0
MROH6,0.0,0.060823651835953514,0.0,0.0,0.0,0.32996409750421407,0.0,0.0,0.13792134831460673,0.0,0.0,0.0,0.0
SOX21-AS1,0.0,0.8059047748887336,0.0,0.0,0.0,0.18829732300006405,0.0,0.0,0.0,0.05076280421358518,0.7437043298817252,0.0,0.0
PROCR,0.0,0.0,0.1946123881973058,0.0,0.2755668671666468,0.0,0.0,0.0,0.08198942498347654,0.0,0.0,0.0,0.0
AL139158.2,0.9555207562912761,0.35278259161403364,0.0,0.0,0.0,0.07343736355453453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005498,0.019464720194647202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005221414408460013,0.08594699732555312,0.0,0.0,0.0
MYLK-AS1,0.0,0.006091318591318591,0.0,0.0,0.0,0.2875442072743438,0.0,0.0,0.0,0.0,0.008915211970074813,0.0,0.0
AKR7A2,0.0,0.0945214796100057,0.0,0.0,0.0,0.1686109270846628,0.0,0.0,0.029890945142101784,0.0,0.0,0.032696177062374245,0.0
DHDH,0.0,0.0,0.0,0.0,0.0,0.06765134938001459,0.0,0.0,0.3758052807308748,0.0,0.0,0.0,0.0
COLCA2,0.0,0.7018945837852248,0.0,0.0,0.0,0.37646300103366453,0.0,0.0,0.031163251817580964,0.0,0.0,0.0,0.0
GATM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536203202927511,0.0,0.0,0.0
LINC02074,0.0,0.577945449486241,0.0,0.0,0.0,0.08041575492341356,0.0,0.0,0.2595903479221313,0.0,0.0,0.0,0.0
BMP7,0.0,0.42355979180124137,0.0,0.0,0.0,0.16462703436690423,0.0,0.0,0.0,0.0,0.6472778444628302,0.0,0.0
SLC4A3,0.0,0.56192197806608,0.0,0.0,0.0,0.0,0.0,0.0,0.5277264729159257,0.0,0.0,0.0,0.0
AC022031,0.31407251165652766,0.4027692315875536,0.0,0.0,0.0,0.5871870646132958,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIFM1,0.0,0.05835380835380835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003039144176999757,0.0,0.0,0.0
AC020661.3,0.0,0.0,0.0,0.0,0.0,0.0,0.07863247863247863,0.0,0.0,0.06783369803063458,0.0,0.0,0.0
DNAJC27-AS1,0.0,0.1355755199167478,0.0,0.0,0.0,0.10920638489208633,0.0,0.0,0.019993390614672837,0.0,0.0,0.0,0.0
AC011773,0.0,0.3760035373409696,0.0,0.0,0.0,0.6086260827733064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTA1,0.0,0.19319221105551299,0.0,0.0,0.0,0.07846223021582734,0.0,0.0,0.0,0.0,0.18144241504381947,0.0,0.0
THNSL2,0.0,0.0,0.0,0.0,0.0,0.2683986928655777,0.0,0.0,0.0,0.1263068319961099,0.0,0.0,0.0
TMEM216,0.0,0.2688679973688022,0.0,0.0,0.0,0.09988322367316231,0.0013498920086393088,0.0,0.0659120951751487,0.0,0.03783241847104158,0.0,0.0
PET100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05723727693324521,0.007537077558959397,0.0,0.031522468142186455,0.162139476770367
UCHL1-AS1,0.0,0.0,0.0,0.0,0.0,0.7427276001639613,0.0,0.0,0.15034699272967614,0.0,0.0,0.0,0.0
BCAP31,0.0,0.0,0.03962025316455696,0.0,0.1651282767012851,0.08953462230215828,0.0,0.17332939504550185,0.10779146728843485,0.0,0.0,0.13715627095908786,0.0
IGFBP7-AS1,0.0,0.3110123016600841,0.0,0.0,0.0,0.8514616975269775,0.0,0.0,0.002775941837409121,0.0,0.0,0.0,0.0
POLG,0.0,0.019144144144144143,0.0,0.0,0.0,0.0519896582733813,0.0,0.06444805194805195,0.03157633840052875,0.0,0.0,0.0,0.0
FURIN,0.0,0.0,0.0,0.0,0.6097733887655079,0.0,0.0,0.004139610389610389,0.14525776602775942,0.0,0.0,0.0,0.0
AC004596,0.0,0.0,0.03319573281832362,0.0,0.0,0.0,0.0,0.0,0.0030733641771315268,0.0,0.0,0.0218556119571348,0.8685185798296294
PTPRVP,0.0,0.8412110620311609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC26,0.0,0.0,0.0,0.0,0.0,0.5202213875930497,0.0,0.0,0.4029113380230127,0.0,0.0,0.0,0.0
SAMD13,0.0,0.2536115428697134,0.0,0.0,0.056065420316098,0.0,0.0,0.0,0.0,0.27913409493041774,0.0,0.0,0.0
SLC16A11,0.0,0.6660364909673264,0.0,0.0,0.0,0.28811872410113026,0.0,0.0,0.0,0.0,0.18201075601951028,0.0,0.0
ZNF396,0.0,0.0,0.0,0.0,0.0,0.5040932721941968,0.0,0.0,0.0026933245208195637,0.19578736420777051,0.0,0.0,0.0
FRAT1,0.0,0.0,0.2798694394780718,0.0,0.0,0.0,0.026495726495726495,0.07974933187189409,0.14608393919365498,0.0,0.0,0.0,0.0
NRG3-AS1,0.0,0.06099103242124626,0.0,0.0,0.22501847616123805,0.2567359905218902,0.0,0.0,0.12680105750165235,0.0,0.011828130028966849,0.0,0.0
AL358453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3374273280361877,0.0,0.05677517032551098,0.0
AP003059.1,0.0,0.2519226934034936,0.0,0.0,0.05357865248605727,0.5675270500010429,0.0,0.0,0.061764705882352944,0.0,0.3507900401706928,0.0,0.0
AC092652.2,0.0,0.0,0.35600284082888606,0.0,0.0,0.0,0.0,0.6197054074804773,0.0,0.0,0.852860864065754,0.0,0.0
PSD4,0.0,0.2334829695286122,0.15162934448135168,0.0,0.0,0.0,0.0,0.6388794381381733,0.15619629874421678,0.0,0.0,0.0,0.0
SLC6A9,0.0,0.28253114033000004,0.0,0.0,0.0,0.12636043944105002,0.0,0.0,0.0,0.5745953483631653,0.0,0.0,0.0
MYO18B,0.0,0.0,0.0,0.0,0.0,0.6342067803507769,0.0,0.0,0.2847158018277695,0.0,0.0,0.0,0.0
SCGB1B2P,0.0,0.5416683033368748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16364220045889216,0.0,0.0,0.0
AP002992,0.8969927426772227,0.11853299609105541,0.0,0.0,0.0,0.24593999520271737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC079922,0.281554916486944,0.05022232039937259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0949428640894724,0.0,0.0,0.0
C11orf63,0.0,0.08056920556920556,0.0,0.7349324186963795,0.0,0.6000070283389894,0.0,0.028003246753246752,0.3647778468667551,0.0,0.0,0.0,0.0
RIC8A,0.0,0.0,0.0,0.0,0.0,0.02658498201438849,0.16995807781615976,0.2400512374460209,0.09000330469266359,0.0,0.0,0.0,0.0
FXYD1,0.0,0.60296627830196,0.0,0.0,0.0,0.0,0.2542345877408368,0.0,0.0,0.0,0.0,0.04954728370221328,0.3349998348568254
ESR1,0.0,0.0,0.4025248439899866,0.0,0.0,0.6574454001921635,0.0,0.0,0.1629492339521825,0.0,0.24387992041139506,0.0,0.0
PIGQ,0.0,0.19930568070945168,0.0,0.0,0.0,0.24237573223451775,0.0,0.0,0.17988152354730097,0.0,0.0,0.0,0.0
BCDIN3D,0.04151459854014598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03233649404327741,0.0,0.0,0.0
SRRM2-AS1,0.0,0.05203371198241114,0.0,0.0,0.0,0.0,0.06556776556776557,0.0,0.0,0.2549014614042421,0.0,0.0,0.0
FAM160B2,0.0,0.2129949741079678,0.0,0.0,0.0,0.0,0.0,0.0,0.03935888962326504,0.0,0.0,0.0,0.0
LINC01362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1443489755452743,0.0,0.0,0.08327024981074943,0.0
AP005433,0.0,0.0,0.0,0.0,0.0,0.12135685784160492,0.0,0.0,0.32770396499594406,0.0,0.05620484487887803,0.0,0.0
HEPH,0.0,0.48913444172956316,0.0,0.0,0.0,0.20516108121905838,0.09023472749650885,0.0,0.0,0.009421346948699246,0.0,0.10460166526513849,0.0
RASD1,0.28846509956260435,0.4842723333282743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27378313549887756,0.0,0.42846874465608215
LINC01982,0.0,0.3611002177525443,0.0,0.0,0.0,0.42329269450939105,0.4490679207708181,0.0,0.05988103106411104,0.0,0.0,0.0,0.0
PLCG1,0.0,0.08932227682227682,0.0,0.0,0.08466502765826675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOMM22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02571050892267019,0.054096766350595675,0.0,0.2091894931276187,0.0
USP19,0.0,0.0,0.0,0.8416799988406013,0.0,0.07480890287769784,0.0,0.0,0.08116325181758097,0.0,0.0,0.0,0.0
AC018557.1,0.0,0.6000332638037863,0.0,0.0,0.0,0.1686996507045692,0.0,0.0,0.029676140118968936,0.0,0.0,0.0,0.0
COLEC11,0.0,0.0,0.0,0.0,0.0,0.2665329804955109,0.0,0.0,0.14236615994712493,0.0,0.0,0.7990438674576859,0.0
ZBTB45,0.0,0.0,0.0,0.0,0.0,0.27639623865483554,0.0,0.0,0.10859220092531395,0.0,0.0,0.0,0.0
NIPSNAP2,0.0,0.13702907452907453,0.0,0.28057450201951334,0.0,0.1230328237410072,0.0,0.0,0.01903502974223397,0.0,0.0,0.0,0.0
KCTD21-AS1,0.0,0.05762183950164895,0.0,0.0,0.0,0.0,0.061782661782661785,0.0,0.09144084600132188,0.0,0.0,0.0,0.0
FBXO6,0.0,0.08502886653036112,0.0,0.0,0.023816840811309158,0.26201840272659255,0.03496775840161,0.0,0.11145076007931262,0.0,0.0,0.0,0.0
PCDHB5,0.0,0.18937947636150204,0.0,0.0,0.0,0.0,0.2699619455226604,0.0,0.060393258426966294,0.0,0.0,0.0,0.0
AC048341.2,0.7394059946892249,0.20320061904334152,0.0,0.0,0.0,0.26520950606461613,0.0,0.0,0.010624586913417052,0.0,0.023753117206982543,0.0,0.0
AIMP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025099140779907467,0.0,0.0,0.0,0.0
AL136366,0.6643157295509408,0.6283045093420234,0.0,0.0,0.0,0.5277863711654494,0.0,0.0,0.0,0.0,0.3928119434275592,0.0,0.0
AC008758.4,0.0,0.0,0.0,0.0,0.0,0.0564795018471,0.0,0.0,0.11366490416391276,0.0,0.0,0.0,0.0
AC016205,0.0,0.8778584744092397,0.0,0.0,0.0,0.48151298089475797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC019117,0.0,0.0,0.0,0.0,0.0,0.10047410649161197,0.0,0.0,0.02580964970257766,0.0,0.5371596829592812,0.0,0.0
FADS1,0.0,0.01899058149058149,0.0,0.0,0.0,0.07722571942446044,0.0,0.0,0.0283212161269002,0.0,0.0,0.0,0.0
NONO,0.0,0.0,0.0,0.0,0.0,0.13885085908863945,0.0,0.0,0.07465300727032385,0.0,0.0,0.0,0.0
KCTD17,0.0,0.0,0.0,0.0,0.0,0.4376571842499032,0.0,0.0,0.06295439524124256,0.0,0.0,0.0,0.0
SPICE1,0.0,0.23822042505935356,0.0,0.0,0.0,0.286154654937274,0.0,0.0,0.11343666592794188,0.0,0.03915211970074813,0.0,0.0
PHEX,0.0,0.7021043927955922,0.0,0.0,0.0,0.5490396682855386,0.0,0.0,0.0823859881031064,0.0,0.0,0.0,0.0
AP003465.1,0.746173723252272,0.0,0.0,0.0,0.0,0.25188543143076575,0.0,0.0,0.0,0.12061962508640531,0.0,0.0,0.0
IRF3,0.0,0.06091318591318591,0.08088607594936709,0.0,0.0,0.0,0.0,0.23492743102391714,0.0,0.0,0.0,0.015090543259557344,0.0
CIZ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07159616655651024,0.0,0.0,0.0,0.0
SLC9C1,0.0,0.7700786573397417,0.0,0.0,0.0,0.009573304157549234,0.0,0.0,0.09492729676140119,0.0,0.0,0.0,0.0
CCDC137,0.0,0.0,0.10827680328698916,0.0,0.0,0.0,0.0,0.04131493506493507,0.02362855254461335,0.0,0.0,0.12774655808442806,0.0
PDLIM1,0.0,0.0,0.0,0.0,0.17961371668268397,0.29311304107974123,0.5153517223377385,0.0,0.41637801362612925,0.0,0.0,0.6822409520404641,0.0
FZD1,0.0,0.05570246033570936,0.0,0.0,0.0,0.3576760976278034,0.2652628793244437,0.0,0.04413417052214144,0.0,0.0,0.8382755723221359,0.0
LINC00865,0.0,0.0,0.783999568861169,0.0,0.0,0.11410310091267098,0.0,0.0,0.1280237937871778,0.0,0.0,0.0,0.0
RING1,0.0,0.20626210304872067,0.0,0.0,0.0,0.0,0.0,0.0,0.057154659616655654,0.0,0.0,0.0,0.0
CRTC3-AS1,0.40945356643102926,0.0,0.0,0.0,0.0,0.07115557553956835,0.0,0.0,0.0,0.07780209093119378,0.0,0.0,0.0
AP001831,0.0,0.020526208026208026,0.0,0.0,0.0,0.6825553922880025,0.0,0.0,0.38432867121349323,0.0,0.0933291770573566,0.0,0.0
PRR11,0.0,0.0,0.20682218425766918,0.0,0.0,0.2715461615209729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RP2,0.0,0.0,0.23187209568026065,0.0,0.0,0.26498226599077346,0.0,0.0,0.040961665565102445,0.0,0.0,0.021965124077800133,0.0
ZNF219,0.4551056669859844,0.0,0.0,0.0,0.0,0.24268410901530876,0.0,0.0,0.1274454725710509,0.0,0.33107268439779214,0.001425217974513749,0.0
PPP1R15A,0.0,0.0,0.5294633911895563,0.0,0.16598733240465371,0.16693656629318393,0.06749400747382683,0.11481936571715576,0.046249173826834106,0.0,0.0,0.0,0.0
AC090241,0.0,0.0,0.0,0.0,0.32472554202947934,0.0,0.0,0.0,0.12245538664904164,0.0,0.0,0.0,0.0
MRPL22,0.0,0.0,0.0,0.7289118119300042,0.10144086744842205,0.0,0.0,0.0,0.04965300727032386,0.009238998298079261,0.0,0.0,0.0
C10orf67,0.0,0.0,0.0,0.0,0.0,0.8278881713990773,0.0,0.0,0.3910165627264549,0.0,0.0,0.0,0.0
TMEM138,0.18774199196151686,0.19099807886023107,0.0,0.0,0.0,0.2314708457323777,0.06047516198704104,0.0,0.05398215465961666,0.0,0.0,0.0,0.0
TUBB6,0.310450012148226,0.13079808183567668,0.0,0.0,0.5180322516934396,0.0,0.5735492971655382,0.0,0.0,0.0,0.0,0.44048229024456953,0.30177541861289603
DYTN,0.0,0.0,0.0,0.0,0.0,0.5908867039182157,0.0,0.0,0.15191672174487772,0.0,0.0,0.0,0.0
AL591926.3,0.0,0.45330138564423816,0.0,0.0,0.0,0.1512304337202507,0.10769116281027077,0.0,0.0,0.0,0.10804096935003976,0.015369430344049634,0.0
RHBDF1,0.0,0.3182418802820044,0.0,0.0,0.23569174878675117,0.0,0.45276794372979745,0.0,0.0,0.0,0.433094083266247,0.2378834484629151,0.33537707882907986
ZNF217,0.0,0.12901869945155758,0.6166102286041945,0.0,0.1828805700491673,0.31149614622027866,0.0,0.5534158292985145,0.0,0.0,0.0,0.0,0.0
AL590822.1,0.0,0.0,0.0,0.0,0.0,0.24039464960802015,0.0,0.09011432414256892,0.1859715796430932,0.0,0.0,0.0,0.0
VIM,0.0,0.44291041469990655,0.0,0.41090167731782323,0.43492805191793193,0.44528103007789843,0.41602768585406225,0.4250448446581043,0.0,0.0,0.0,0.4363087719776073,0.4140015782224902
C22orf23,0.0,0.0,0.0,0.0,0.0,0.6542609827325498,0.0,0.0,0.0,0.22209725632289917,0.0,0.0,0.0
AC009065.1,0.0,0.42732361935646673,0.0,0.0,0.0,0.06637490882567469,0.0,0.0,0.0,0.0,0.2590584303392491,0.0,0.0
RAB9A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09245313645006224,0.14232549058637603,0.0,0.0
CCZ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05249504296100463,0.0,0.0,0.0,0.0
ID4,0.5123341275807229,0.5926051517100289,0.0,0.0,0.0,0.3618822483570248,0.0,0.0,0.2792611048028689,0.0,0.0,0.0,0.0
PIPOX,0.0,0.6865514955844485,0.0,0.0,0.0,0.040359807340123524,0.0,0.0,0.016969596827495045,0.0,0.0,0.0,0.0
ANP32B,0.0,0.0,0.04221518987341772,0.0,0.0010755992624462201,0.0,0.0,0.07589285714285714,0.0,0.0,0.0,0.0,0.0
AL157871,0.0,0.0,0.0,0.0,0.0,0.22542015414937602,0.0,0.0,0.0,0.16260357487254581,0.0,0.0,0.0
PRR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21257416397309348,0.0,0.0,0.0,0.0
AL365181.3,0.2979203709568686,0.8983990467208627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAS2L2,0.0,0.3035622103660057,0.0,0.0,0.0,0.868878814718701,0.0,0.0,0.06992729676140119,0.0,0.0,0.0,0.0
AC083906.3,0.0,0.0,0.0,0.0,0.0,0.013676148796498906,0.0,0.0,0.04195307336417713,0.0,0.6868748799951048,0.0,0.0
SCT,0.0,0.1656731055874537,0.0,0.0,0.664699720021802,0.0,0.0,0.0,0.0,0.0,0.0,0.5554513313621696,0.0
MPST,0.08363746958637469,0.20032339022063939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1560296620471675,0.0,0.0,0.0
AC137932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14428288169200265,0.0,0.0,0.13607115821347465,0.0
AL513164,0.0,0.0,0.0,0.0,0.5668032360298951,0.0,0.30098919555621206,0.040193370165745854,0.08426966292134831,0.0,0.0,0.0,0.0
MST1L,0.8258334221665116,0.28373070126921585,0.0,0.0,0.0,0.2698453981912509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC6A4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10221923335574983,0.12896563119629875,0.0,0.0,0.24456358935180703,0.0
ARHGAP8,0.0,0.3005329971745405,0.21987945367619752,0.0,0.0,0.0,0.0,0.0,0.22945941552926594,0.0,0.0,0.0,0.0
AC090458,0.0,0.2247588521498199,0.0,0.0,0.0,0.0,0.21102523165897072,0.0,0.14221744877726372,0.0,0.27697983737794013,0.0,0.0
KCNH6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8506210013957076,0.0,0.0,0.0,0.0
ORMDL3,0.10044414075845576,0.0,0.0,0.0,0.0,0.0,0.0,0.23309356389466884,0.1020323859881031,0.0,0.0,0.19383319091083445,0.27667284574778783
AC073335,0.0,0.3867384093445289,0.0,0.0,0.0,0.2401481292149714,0.0,0.0,0.0,0.20118034928454595,0.0,0.0,0.0
EXTL3-AS1,0.0,0.0,0.0,0.0,0.0,0.41640379641058867,0.0,0.0,0.0,0.09840748845125213,0.0,0.0,0.0
AC005884.1,0.0,0.0,0.0,0.0,0.0,0.0,0.31344245456505704,0.0,0.0,0.12338925358619013,0.0,0.0,0.0
UQCRHL,0.0,0.7687348416236847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNHG27,0.0,0.0,0.0,0.0,0.0,0.5773101522481312,0.0,0.0,0.16759748843357566,0.0,0.0,0.0,0.0
AC073316.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5832175637558976,0.0,0.3069821890015121,0.0,0.0,0.0,0.0
NOB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1299742113033286,0.12372769332452081,0.0,0.0,0.0,0.0
AC063919,0.0,0.5903082220641147,0.0,0.0,0.0,0.0,0.435028708821421,0.0,0.0,0.0,0.05986482137109752,0.0,0.0
ZNF460,0.06447688564476886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03403833443489755,0.0,0.0,0.0,0.0
